time_s,joint_pos_ref_rad,joint_pos_rad,joint_pos_error_rad,joint_speed_rad_s,iq_ref_a,iq_a,voltage_mag_norm
0.04495,0.2,0.005355615,0.1946444,9.170591,0.1062153,0.1463602,1
0.045,0.2,0.005815547,0.1941845,9.173671,0.1001077,0.146066,1
0.04505,0.2,0.006275547,0.1937245,9.173671,0.09400208,0.1457744,1
0.0451,0.2,0.006735614,0.1932644,9.17671,0.08789799,0.1454853,0.9999999
0.04515,0.2,0.007195746,0.1928043,9.17671,0.08179641,0.1451981,1
0.0452,0.2,0.007655944,0.1923441,9.179706,0.07569633,0.1449133,0.9999999
0.04525,0.2,0.008116207,0.1918838,9.179706,0.06959803,0.144631,0.9999999
0.0453,0.2,0.008576535,0.1914235,9.182659,0.06350172,0.144351,1
0.04535,0.2,0.009036927,0.1909631,9.182659,0.05740693,0.1440733,1
0.0454,0.2,0.009497382,0.1905026,9.18557,0.05131465,0.1437982,1
0.04545,0.2,0.0099579,0.1900421,9.18557,0.04522439,0.143525,1
0.0455,0.2,0.01041848,0.1895815,9.188437,0.03913563,0.143254,1
0.04555,0.2,0.01087912,0.1891209,9.188437,0.03304913,0.1429851,1
0.0456,0.2,0.01133983,0.1886602,9.19126,0.02696439,0.1427187,1
0.04565,0.2,0.01180059,0.1881994,9.19126,0.02088167,0.1424543,1
0.0457,0.2,0.01226142,0.1877386,9.194042,0.0148007,0.1421922,1
0.04575,0.2,0.0127223,0.1872777,9.194042,0.008722001,0.1419317,0.9999999
0.0458,0.2,0.01318325,0.1868168,9.19678,0.002645057,0.1416738,1
0.04585,0.2,0.01364425,0.1863558,9.19678,-0.003429876,0.141418,1
0.0459,0.2,0.01410531,0.1858947,9.199476,-0.009502797,0.1411643,0.9992547
0.04595,0.2,0.01456643,0.1854336,9.199476,-0.01557396,0.1409124,0.9703135
0.046,0.2,0.01502761,0.1849724,9.20213,-0.02164311,0.1391761,0.9406995
0.04605,0.2,0.01548882,0.1845112,9.20213,-0.02770824,0.08105709,0.9220208
0.0461,0.2,0.01594996,0.18405,9.204693,-0.03376105,0.01907336,0.9124524
0.04615,0.2,0.01641094,0.1835891,9.204693,-0.03978746,-0.02111262,0.9081091
0.0462,0.2,0.01687168,0.1831283,9.206872,-0.04577416,-0.042109,0.9065174
0.04625,0.2,-0.01693665,0.2169366,9.206872,0.3744897,-0.05178659,1
0.0463,0.2,-0.01647646,0.2164765,9.208274,0.3686191,-0.05513609,1
0.04635,0.2,-0.01601649,0.2160165,9.208274,0.3628134,0.1308997,1
0.0464,0.2,-0.01555651,0.2155565,9.208759,0.3570552,0.1397532,1
0.04645,0.2,-0.01509646,0.2150965,9.208759,0.3513305,0.1424081,1
0.0465,0.2,-0.01463636,0.2146364,9.208698,0.3456269,0.1444393,0.9999999
0.04655,0.2,-0.01417619,0.2141762,9.208698,0.3399355,0.1452345,1
0.0466,0.2,-0.01371595,0.213716,9.208426,0.3342488,0.1451363,1
0.04665,0.2,-0.01325565,0.2132557,9.208426,0.3285607,0.1446679,1
0.0467,0.2,-0.01279529,0.2127953,9.208156,0.3228666,0.1442013,1
0.04675,0.2,-0.01233486,0.2123349,9.208156,0.3171632,0.1438578,1
0.0468,0.2,-0.01187437,0.2118744,9.208016,0.3114485,0.1435993,1
0.04685,0.2,-0.01141382,0.2114138,9.208016,0.30572,0.1433602,1
0.0469,0.2,-0.0109532,0.2109532,9.208075,0.2999774,0.1431086,0.9999999
0.04695,0.2,-0.01049253,0.2104925,9.208075,0.2942194,0.1428435,1
0.047,0.2,-0.01003179,0.2100318,9.208361,0.2884457,0.1425736,0.9999999
0.04705,0.2,-0.009570991,0.209571,9.208361,0.2826566,0.1423065,1
0.0471,0.2,-0.009110132,0.2091101,9.208879,0.2768524,0.1420445,0.9999999
0.04715,0.2,-0.008649213,0.2086492,9.208879,0.2710328,0.1417862,1
0.0472,0.2,-0.008188236,0.2081882,9.209622,0.265199,0.1415298,1
0.04725,0.2,-0.0077272,0.2077272,9.209622,0.2593513,0.1412758,1
0.0473,0.2,-0.007266105,0.2072661,9.210573,0.2534908,0.1410229,1
0.04735,0.2,-0.006804952,0.206805,9.210573,0.2476175,0.1407726,1
0.0474,0.2,-0.006343743,0.2063437,9.211709,0.2417329,0.1405238,0.9999999
0.04745,0.2,-0.005882476,0.2058825,9.211709,0.2358369,0.1402775,1
0.0475,0.2,-0.005421154,0.2054211,9.213009,0.2299306,0.1400327,1
0.04755,0.2,-0.004959776,0.2049598,9.213009,0.2240148,0.1397903,0.9999999
0.0476,0.2,-0.004498342,0.2044984,9.214448,0.2180907,0.13955,1
0.04765,0.2,-0.004036853,0.2040369,9.214448,0.2121578,0.1393114,0.9999999
0.0477,0.2,-0.003575309,0.2035753,9.216006,0.2062176,0.1390749,1
0.04775,0.2,-0.003113711,0.2031137,9.216006,0.2002707,0.13884,1
0.0478,0.2,-0.00265206,0.2026521,9.217663,0.1943174,0.1386076,0.9999999
0.04785,0.2,-0.002190356,0.2021904,9.217663,0.1883578,0.1383766,1
0.0479,0.2,-0.001728599,0.2017286,9.219401,0.1823935,0.1381477,0.9999999
0.04795,0.2,-0.00126679,0.2012668,9.219401,0.1764244,0.1379207,0.9999999
0.048,0.2,-0.0008049285,0.2008049,9.221205,0.1704508,0.1376955,1
0.04805,0.2,-0.0003430158,0.200343,9.221205,0.1644739,0.1374719,1
0.0481,0.2,0.000118948,0.1998811,9.223057,0.1584935,0.1372505,0.9999999
0.04815,0.2,0.0005809624,0.199419,9.223057,0.1525096,0.1370307,1
0.0482,0.2,0.001043027,0.198957,9.224949,0.1465234,0.1368127,0.9999999
0.04825,0.2,0.001505141,0.1984949,9.224949,0.1405349,0.1365968,0.9999999
0.0483,0.2,0.001967305,0.1980327,9.226869,0.1345437,0.1363824,0.9999999
0.04835,0.2,0.002429518,0.1975705,9.226869,0.1285512,0.1361697,1
0.0484,0.2,0.002891779,0.1971082,9.228806,0.1225572,0.1359585,1
0.04845,0.2,0.003354089,0.1966459,9.228806,0.116562,0.1357496,1
0.0485,0.2,0.003816447,0.1961836,9.230755,0.1105657,0.1355422,1
0.04855,0.2,0.004278851,0.1957211,9.230755,0.104568,0.1353365,1
0.0486,0.2,0.004741303,0.1952587,9.232708,0.09857047,0.1351323,1
0.04865,0.2,0.005203802,0.1947962,9.232708,0.09257171,0.1349298,1
0.0487,0.2,0.005666346,0.1943337,9.234661,0.08657295,0.1347292,1
0.04875,0.2,0.006128937,0.1938711,9.234661,0.08057368,0.1345299,0.9999999
0.0488,0.2,0.006591573,0.1934084,9.236609,0.07457441,0.1343323,1
0.04885,0.2,0.007054254,0.1929457,9.236609,0.0685754,0.1341366,1
0.0489,0.2,0.007516981,0.192483,9.238546,0.06257613,0.1339421,1
0.04895,0.2,0.007979751,0.1920203,9.238546,0.05657762,0.1337494,1
0.049,0.2,0.008442566,0.1915574,9.240471,0.0505791,0.1335581,1
0.04905,0.2,0.008905424,0.1910946,9.240471,0.0445811,0.1333687,1
0.0491,0.2,0.009368326,0.1906317,9.24238,0.03858384,0.1331807,0.9999999
0.04915,0.2,0.00983127,0.1901687,9.24238,0.03258709,0.1329944,1
0.0492,0.2,0.01029426,0.1897057,9.244272,0.02659084,0.1328093,0.9999999
0.04925,0.2,0.01075729,0.1892427,9.244272,0.02059509,0.1326258,1
0.0493,0.2,0.01122036,0.1887797,9.246146,0.01459985,0.1324438,1
0.04935,0.2,0.01168347,0.1883165,9.246146,0.00860561,0.1322633,1
0.0494,0.2,0.01214662,0.1878534,9.248,0.002612125,0.1320844,0.9999999
0.04945,0.2,0.01260982,0.1873902,9.248,-0.003380353,0.1319068,1
0.0495,0.2,0.01307306,0.1869269,9.249831,-0.009371826,0.1317304,0.9999999
0.04955,0.2,0.01353633,0.1864637,9.249831,-0.01536229,0.131556,0.9978892
0.0496,0.2,0.01399965,0.1860004,9.251639,-0.02135201,0.1313826,0.9696443
0.04965,0.2,0.014463,0.185537,9.251639,-0.02734021,0.1270008,0.9412892
0.0497,0.2,0.01492636,0.1850736,9.253414,-0.03332515,0.07024352,0.9234576
0.04975,0.2,0.01538964,0.1846104,9.253414,-0.03929827,0.01093024,0.9142856
0.0498,0.2,0.01585274,0.1841473,9.254997,-0.04524601,-0.0273693,0.9100865
0.04985,0.2,0.01631559,0.1836844,9.254997,-0.05115502,-0.0474327,0.9085087
0.0499,0.2,0.01677817,0.1832218,9.256014,-0.05701201,-0.05671482,0.9079509
0.04995,0.2,-0.01702836,0.2170284,9.256014,0.3633891,-0.05994843,1
0.05,0.2,-0.01656639,0.2165664,9.25613,0.3576611,-0.06040832,1
0.05005,0.2,-0.01610464,0.2161046,9.25613,0.3520007,0.1232691,1
0.0501,0.2,-0.01564289,0.2156429,9.255286,0.3463885,0.1322292,1
0.05015,0.2,-0.0151811,0.2151811,9.255286,0.3408093,0.1349088,1
0.0502,0.2,-0.01471926,0.2147193,9.253904,0.3352505,0.1369426,1
0.05025,0.2,-0.01425737,0.2142574,9.253904,0.3297007,0.1377689,1
0.0503,0.2,-0.01379543,0.2137954,9.25235,0.3241532,0.1377237,1
0.05035,0.2,-0.01333344,0.2133334,9.25235,0.3186004,0.1373186,1
0.0504,0.2,-0.0128714,0.2128714,9.250855,0.313038,0.1369175,1
0.05045,0.2,-0.01240931,0.2124093,9.250855,0.3074628,0.1366362,1
0.0505,0.2,-0.01194717,0.2119472,9.249556,0.3018716,0.1364365,1
0.05055,0.2,-0.01148498,0.211485,9.249556,0.2962632,0.1362551,1
0.0506,0.2,-0.01102274,0.2110227,9.248519,0.2906362,0.1360612,1
0.05065,0.2,-0.01056045,0.2105605,9.248519,0.2849899,0.1358531,0.9999999
0.0507,0.2,-0.01009812,0.2100981,9.247775,0.2793242,0.1356407,1
0.05075,0.2,-0.009635733,0.2096357,9.247775,0.2736394,0.1354303,1
0.0508,0.2,-0.009173303,0.2091733,9.247327,0.2679355,0.1352243,0.9999999
0.05085,0.2,-0.008710826,0.2087108,9.247327,0.2622133,0.1350216,1
0.0509,0.2,-0.008248302,0.2082483,9.247162,0.2564732,0.1348203,1
0.05095,0.2,-0.007785733,0.2077857,9.247162,0.2507163,0.1346212,1
0.051,0.2,-0.007323117,0.2073231,9.247256,0.244943,0.1344227,1
0.05105,0.2,-0.006860457,0.2068605,9.247256,0.2391539,0.1342263,0.9999999
0.0511,0.2,-0.006397751,0.2063978,9.247586,0.233351,0.1340309,1
0.05115,0.2,-0.005935001,0.205935,9.247586,0.2275342,0.1338377,1
0.0512,0.2,-0.005472207,0.2054722,9.248122,0.2217049,0.133646,1
0.05125,0.2,-0.005009369,0.2050094,9.248122,0.2158635,0.1334557,1
0.0513,0.2,-0.004546487,0.2045465,9.248837,0.2100115,0.1332667,1
0.05135,0.2,-0.004083562,0.2040836,9.248837,0.2041488,0.1330792,1
0.0514,0.2,-0.003620594,0.2036206,9.249705,0.1982772,0.1328939,1
0.05145,0.2,-0.003157584,0.2031576,9.249705,0.1923968,0.1327097,1
0.0515,0.2,-0.002694532,0.2026945,9.2507,0.1865087,0.1325271,1
0.05155,0.2,-0.002231438,0.2022314,9.2507,0.180613,0.1323459,1
0.0516,0.2,-0.001768303,0.2017683,9.251804,0.1747108,0.1321661,1
0.05165,0.2,-0.001305127,0.2013051,9.251804,0.1688022,0.1319879,1
0.0517,0.2,-0.0008419095,0.2008419,9.252997,0.1628882,0.1318112,1
0.05175,0.2,-0.000378652,0.2003787,9.252997,0.1569691,0.1316358,0.9999999
0.0518,0.2,8.464554e-05,0.1999154,9.254264,0.1510453,0.1314617,1
0.05185,0.2,0.0005479828,0.199452,9.254264,0.1451171,0.1312897,1
0.0519,0.2,0.00101136,0.1989886,9.255589,0.1391855,0.1311184,1
0.05195,0.2,0.001474775,0.1985252,9.255589,0.1332503,0.1309488,1
0.052,0.2,0.00193823,0.1980618,9.256959,0.1273121,0.1307805,0.9999999
0.05205,0.2,0.002401723,0.1975983,9.256959,0.1213714,0.1306137,0.9999999
0.0521,0.2,0.002865254,0.1971347,9.258366,0.1154277,0.1304479,1
0.05215,0.2,0.003328823,0.1966712,9.258366,0.1094825,0.1302836,1
0.0522,0.2,0.00379243,0.1962076,9.259798,0.103535,0.1301211,1
0.05225,0.2,0.004256073,0.1957439,9.259798,0.09758656,0.1299594,1
0.0523,0.2,0.004719754,0.1952803,9.26125,0.09163605,0.1297995,1
0.05235,0.2,0.005183471,0.1948165,9.26125,0.0856843,0.1296403,1
0.0524,0.2,0.005647225,0.1943528,9.262713,0.07973179,0.129483,1
0.05245,0.2,0.006111014,0.193889,9.262713,0.07377853,0.1293266,1
0.0525,0.2,0.006574839,0.1934252,9.264182,0.06782426,0.1291712,1
0.05255,0.2,0.0070387,0.1929613,9.264182,0.06186949,0.1290176,1
0.0526,0.2,0.007502596,0.1924974,9.265654,0.05591447,0.1288653,0.9999999
0.05265,0.2,0.007966527,0.1920335,9.265654,0.04995919,0.1287139,1
0.0527,0.2,0.008430492,0.1915695,9.267123,0.04400367,0.1285638,1
0.05275,0.2,0.008894492,0.1911055,9.267123,0.03804814,0.1284153,1
0.0528,0.2,0.009358525,0.1906415,9.268586,0.03209287,0.1282676,1
0.05285,0.2,0.009822593,0.1901774,9.268586,0.02613709,0.128121,1
0.0529,0.2,0.01028669,0.1897133,9.270041,0.02018207,0.1279761,1
0.05295,0.2,0.01075083,0.1892492,9.270041,0.0142268,0.1278319,0.9999999
0.053,0.2,0.01121499,0.188785,9.271486,0.008272275,0.1276891,1
0.05305,0.2,0.01167919,0.1883208,9.271486,0.002317755,0.1275472,1
0.0531,0.2,0.01214343,0.1878566,9.272919,-0.00363601,0.1274068,1
0.05315,0.2,0.01260769,0.1873923,9.272919,-0.009589525,0.1272675,1
0.0532,0.2,0.01307198,0.186928,9.274336,-0.01554203,0.1271293,1
0.05325,0.2,0.01353631,0.1864637,9.274336,-0.02149454,0.1269925,0.9859818
0.0533,0.2,0.01400067,0.1859993,9.27574,-0.0274463,0.1268564,0.9574855
0.05335,0.2,0.01446505,0.185535,9.27574,-0.03339654,0.09875059,0.9338008
0.0534,0.2,0.01492939,0.1850706,9.277102,-0.03934025,0.04047634,0.9198271
0.05345,0.2,0.0153936,0.1846064,9.277102,-0.04526712,-0.009506676,0.9128543
0.0535,0.2,0.01585759,0.1841424,9.278206,-0.05116307,-0.03964353,0.9098183
0.05355,0.2,0.01632131,0.1836787,9.278206,-0.05701528,-0.05491148,0.90871
0.0536,0.2,0.01678474,0.1832153,9.278675,-0.06281218,-0.06150135,0.9080734
0.05365,0.2,-0.01702094,0.2170209,9.278675,0.3576515,-0.06345496,1
0.0537,0.2,-0.01655812,0.2165581,9.278206,0.3519876,-0.06384233,1
0.05375,0.2,-0.01609554,0.2160955,9.278206,0.3463913,0.119676,1
0.0538,0.2,-0.01563296,0.215633,9.27677,0.3408443,0.1286508,1
0.05385,0.2,-0.01517035,0.2151704,9.27677,0.3353287,0.1313428,1
0.0539,0.2,-0.0147077,0.2147077,9.274805,0.3298324,0.1334008,1
0.05395,0.2,-0.014245,0.214245,9.274805,0.3243445,0.1342573,1
0.054,0.2,-0.01378226,0.2137823,9.272689,0.3188568,0.1342423,1
0.05405,0.2,-0.01331947,0.2133195,9.272689,0.313363,0.1338668,1
0.0541,0.2,-0.01285664,0.2128567,9.270657,0.3078578,0.1334936,1
0.05415,0.2,-0.01239377,0.2123938,9.270657,0.3023376,0.1332399,1
0.0542,0.2,-0.01193085,0.2119309,9.268848,0.2968001,0.1330678,1
0.05425,0.2,-0.01146789,0.2114679,9.268848,0.2912438,0.1329141,1
0.0543,0.2,-0.01100489,0.2110049,9.267331,0.2856666,0.1327472,0.9999999
0.05435,0.2,-0.01054184,0.2105418,9.267331,0.2800691,0.1325667,1
0.0544,0.2,-0.01007875,0.2100788,9.266136,0.2744504,0.1323808,1
0.05445,0.2,-0.009615626,0.2096156,9.266136,0.2688109,0.1321975,1
0.0545,0.2,-0.009152457,0.2091525,9.265262,0.2631507,0.1320176,1
0.05455,0.2,-0.008689247,0.2086892,9.265262,0.257471,0.131841,1
0.0546,0.2,-0.008225996,0.208226,9.264691,0.2517721,0.131666,1
0.05465,0.2,-0.007762706,0.2077627,9.264691,0.2460551,0.1314922,1
0.0547,0.2,-0.007299375,0.2072994,9.264402,0.2403208,0.1313197,1
0.05475,0.2,-0.006836005,0.206836,9.264402,0.2345702,0.1311482,1
0.0548,0.2,-0.006372597,0.2063726,9.264367,0.2288037,0.1309781,1
0.05485,0.2,-0.005909149,0.2059091,9.264367,0.2230221,0.1308098,0.9999999
0.0549,0.2,-0.005445662,0.2054457,9.264557,0.2172275,0.1306426,1
0.05495,0.2,-0.004982138,0.2049821,9.264557,0.21142,0.1304768,1
0.055,0.2,-0.004518576,0.2045186,9.264941,0.2056002,0.1303124,1
0.05505,0.2,-0.004054976,0.204055,9.264941,0.1997697,0.1301492,0.9999999
0.0551,0.2,-0.003591338,0.2035913,9.265494,0.193929,0.1299876,1
0.05515,0.2,-0.003127664,0.2031277,9.265494,0.1880788,0.1298269,1
0.0552,0.2,-0.002663953,0.202664,9.26619,0.1822196,0.1296681,1
0.05525,0.2,-0.002200206,0.2022002,9.26619,0.1763528,0.1295103,1
0.0553,0.2,-0.001736423,0.2017364,9.267005,0.1704782,0.1293537,1
0.05535,0.2,-0.001272603,0.2012726,9.267005,0.1645976,0.1291984,1
0.0554,0.2,-0.0008087488,0.2008087,9.267919,0.1587104,0.1290442,0.9999999
0.05545,0.2,-0.0003448591,0.2003449,9.267919,0.152818,0.1288915,1
0.0555,0.2,0.0001190656,0.1998809,9.268912,0.1469206,0.1287401,1
0.05555,0.2,0.0005830249,0.199417,9.268912,0.1410183,0.1285898,0.9999999
0.0556,0.2,0.001047019,0.198953,9.269974,0.1351121,0.128441,1
0.05565,0.2,0.001511046,0.198489,9.269974,0.1292013,0.1282929,1
0.0557,0.2,0.001975108,0.1980249,9.27109,0.1232877,0.1281467,1
0.05575,0.2,0.002439203,0.1975608,9.27109,0.1173707,0.128001,1
0.0558,0.2,0.002903331,0.1970967,9.272248,0.1114511,0.1278571,1
0.05585,0.2,0.003367492,0.1966325,9.272248,0.1055288,0.1277139,1
0.0559,0.2,0.003831686,0.1961683,9.27344,0.09960441,0.1275722,1
0.05595,0.2,0.004295912,0.1957041,9.27344,0.0936778,0.1274317,1
0.056,0.2,0.00476017,0.1952398,9.274657,0.08774967,0.1272917,1
0.05605,0.2,0.005224461,0.1947755,9.274657,0.08182003,0.1271532,0.9999999
0.0561,0.2,0.005688783,0.1943112,9.275892,0.07588915,0.1270162,1
0.05615,0.2,0.006153136,0.1938469,9.275892,0.069957,0.1268802,1
0.0562,0.2,0.00661752,0.1933825,9.277138,0.06402435,0.1267447,1
0.05625,0.2,0.007081936,0.1929181,9.277138,0.05809044,0.1266108,1
0.0563,0.2,0.007546382,0.1924536,9.27839,0.05215603,0.1264782,0.9999999
0.05635,0.2,0.008010858,0.1919891,9.27839,0.04622112,0.1263462,0.9999999
0.0564,0.2,0.008475364,0.1915246,9.279645,0.04028571,0.1262154,1
0.05645,0.2,0.0089399,0.1910601,9.279645,0.03434979,0.126086,1
0.0565,0.2,0.009404466,0.1905955,9.280899,0.02841412,0.1259575,1
0.05655,0.2,0.009869061,0.1901309,9.280899,0.02247821,0.1258299,1
0.0566,0.2,0.01033369,0.1896663,9.282149,0.01654204,0.1257035,1
0.05665,0.2,0.01079834,0.1892017,9.282149,0.01060637,0.125578,1
0.0567,0.2,0.01126302,0.188737,9.283393,0.004670202,0.1254535,1
0.05675,0.2,0.01172773,0.1882723,9.283393,-0.001265464,0.1253304,1
0.0568,0.2,0.01219247,0.1878075,9.284628,-0.007200879,0.1252077,1
0.05685,0.2,0.01265724,0.1873428,9.284628,-0.01313629,0.1250861,1
0.0569,0.2,0.01312203,0.186878,9.285854,-0.01907121,0.1249659,1
0.05695,0.2,0.01358685,0.1864132,9.285854,-0.02500561,0.1248467,0.9760951
0.057,0.2,0.0140517,0.1859483,9.287067,-0.03093977,0.1247278,0.947379
0.05705,0.2,0.01451656,0.1854834,9.287067,-0.03687192,0.0768934,0.9275491
0.0571,0.2,0.01498134,0.1850187,9.28823,-0.04279476,0.01731871,0.9167819
0.05715,0.2,0.01544595,0.1845541,9.28823,-0.04869599,-0.02495922,0.9116446
0.0572,0.2,0.01591032,0.1840897,9.289077,-0.05456202,-0.04834195,0.9095777
0.05725,0.2,0.01637441,0.1836256,9.289077,-0.06038004,-0.05962837,0.9088598
0.0573,0.2,0.01683819,0.1831618,9.289228,-0.06614024,-0.06397481,0.908156
0.05735,0.2,-0.01696714,0.2169672,9.289228,0.3543632,-0.06486567,0.9999999
0.0574,0.2,-0.01650398,0.216504,9.288408,0.3487395,-0.06520457,1
0.05745,0.2,-0.01604105,0.2160411,9.288408,0.3431849,0.1182152,1
0.0575,0.2,-0.01557813,0.2155781,9.286612,0.3376786,0.1271944,1
0.05755,0.2,-0.01511518,0.2151152,9.286612,0.3322043,0.1298804,0.9999999
0.0576,0.2,-0.01465219,0.2146522,9.284292,0.326748,0.131942,0.9999999
0.05765,0.2,-0.01418916,0.2141892,9.284292,0.3212995,0.1328089,1
0.0577,0.2,-0.01372609,0.2137261,9.281836,0.31585,0.1328067,1
0.05775,0.2,-0.01326298,0.213263,9.281836,0.3103932,0.1324441,0.9999999
0.0578,0.2,-0.01279982,0.2127998,9.279483,0.3049236,0.1320836,1
0.05785,0.2,-0.01233662,0.2123366,9.279483,0.2994384,0.1318414,1
0.0579,0.2,-0.01187339,0.2118734,9.277373,0.2939341,0.1316803,1
0.05795,0.2,-0.01141011,0.2114101,9.277373,0.2884095,0.1315376,0.9999999
0.058,0.2,-0.01094679,0.2109468,9.275578,0.2828634,0.1313825,1
0.05805,0.2,-0.01048344,0.2104834,9.275578,0.2772948,0.1312129,1
0.0581,0.2,-0.01002004,0.21002,9.274124,0.271704,0.1310379,1
0.05815,0.2,-0.009556604,0.2095566,9.274124,0.2660919,0.1308656,1
0.0582,0.2,-0.00909313,0.2090931,9.273011,0.2604574,0.1306967,1
0.05825,0.2,-0.008629618,0.2086296,9.273011,0.254802,0.130531,1
0.0583,0.2,-0.008166068,0.2081661,9.272221,0.249127,0.1303664,1
0.05835,0.2,-0.007702481,0.2077025,9.272221,0.2434324,0.1302034,0.9999999
0.0584,0.2,-0.007238856,0.2072389,9.271729,0.2377195,0.1300413,1
0.05845,0.2,-0.006775194,0.2067752,9.271729,0.2319892,0.1298801,1
0.0585,0.2,-0.006311495,0.2063115,9.271504,0.2262426,0.1297205,1
0.05855,0.2,-0.00584776,0.2058478,9.271504,0.2204806,0.1295622,1
0.0586,0.2,-0.005383989,0.205384,9.271516,0.2147043,0.1294055,1
0.05865,0.2,-0.004920181,0.2049202,9.271516,0.2089145,0.1292501,1
0.0587,0.2,-0.004456338,0.2044563,9.271735,0.2031118,0.1290954,1
0.05875,0.2,-0.003992461,0.2039925,9.271735,0.1972975,0.1289423,1
0.0588,0.2,-0.003528547,0.2035286,9.272132,0.191473,0.1287902,1
0.05885,0.2,-0.0030646,0.2030646,9.272132,0.1856381,0.1286397,0.9999999
0.0589,0.2,-0.002600617,0.2026006,9.272681,0.1797937,0.1284903,1
0.05895,0.2,-0.002136601,0.2021366,9.272681,0.173941,0.1283419,1
0.059,0.2,-0.001672551,0.2016726,9.273358,0.1680808,0.1281951,1
0.05905,0.2,-0.001208467,0.2012085,9.273358,0.162213,0.1280492,1
0.0591,0.2,-0.0007443496,0.2007443,9.274143,0.1563386,0.1279045,1
0.05915,0.2,-0.0002801994,0.2002802,9.274143,0.1504585,0.1277612,1
0.0592,0.2,0.0001839836,0.199816,9.275016,0.1445729,0.1276191,1
0.05925,0.2,0.0006481992,0.1993518,9.275016,0.1386822,0.1274776,1
0.0593,0.2,0.001112447,0.1988876,9.27596,0.1327873,0.1273377,0.9999999
0.05935,0.2,0.001576727,0.1984233,9.27596,0.1268886,0.127199,1
0.0594,0.2,0.002041038,0.197959,9.276962,0.1209856,0.1270614,1
0.05945,0.2,0.002505381,0.1974946,9.276962,0.1150798,0.1269251,1
0.0595,0.2,0.002969755,0.1970302,9.278012,0.1091703,0.1267895,1
0.05955,0.2,0.00343416,0.1965658,9.278012,0.1032585,0.1266553,1
0.0596,0.2,0.003898596,0.1961014,9.279099,0.09734447,0.1265223,0.9999999
0.05965,0.2,0.004363062,0.1956369,9.279099,0.09142816,0.1263901,1
0.0597,0.2,0.004827559,0.1951724,9.280212,0.08551009,0.1262588,1
0.05975,0.2,0.005292085,0.1947079,9.280212,0.07959002,0.1261291,1
0.0598,0.2,0.005756641,0.1942434,9.281347,0.07366867,0.1259998,1
0.05985,0.2,0.006221226,0.1937788,9.281347,0.06774608,0.125872,0.9999999
0.0599,0.2,0.006685841,0.1933142,9.282497,0.06182223,0.1257452,1
0.05995,0.2,0.007150485,0.1928495,9.282497,0.05589737,0.1256193,1
0.06,0.2,0.007615157,0.1923848,9.283657,0.04997151,0.1254946,0.9999999
0.06005,0.2,0.008079858,0.1919201,9.283657,0.0440454,0.125371,1
0.0601,0.2,0.008544588,0.1914554,9.284822,0.03811853,0.1252483,1
0.06015,0.2,0.009009345,0.1909907,9.284822,0.03219141,0.1251267,1
0.0602,0.2,0.00947413,0.1905259,9.285987,0.02626379,0.1250055,1
0.06025,0.2,0.009938943,0.1900611,9.285987,0.02033592,0.1248859,1
0.0603,0.2,0.01040378,0.1895962,9.287151,0.01440804,0.1247672,1
0.06035,0.2,0.01086865,0.1891313,9.287151,0.00848017,0.1246495,0.9999999
0.0604,0.2,0.01133354,0.1886665,9.28831,0.002552296,0.1245327,1
0.06045,0.2,0.01179847,0.1882015,9.28831,-0.003375577,0.1244167,1
0.0605,0.2,0.01226341,0.1877366,9.289463,-0.009303199,0.1243019,1
0.06055,0.2,0.01272839,0.1872716,9.289463,-0.01523082,0.1241876,1
0.0606,0.2,0.01319339,0.1868066,9.290606,-0.02115769,0.1240747,0.9953074
0.06065,0.2,0.01365841,0.1863416,9.290606,-0.02708481,0.1239626,0.967383
0.0607,0.2,0.01412346,0.1858765,9.291739,-0.03301067,0.1144927,0.9404139
0.06075,0.2,0.01458849,0.1854115,9.291739,-0.03893352,0.05821768,0.9236229
0.0608,0.2,0.01505342,0.1849466,9.292798,-0.04484379,0.001767389,0.9149963
0.06085,0.2,0.01551816,0.1844818,9.292798,-0.05072868,-0.03426688,0.9110523
0.0609,0.2,0.01598263,0.1840174,9.293488,-0.05657435,-0.05309159,0.909557
0.06095,0.2,0.01644681,0.1835532,9.293488,-0.06236899,-0.06173931,0.9089608
0.061,0.2,0.01691069,0.1830893,9.293435,-0.0681033,-0.06469699,0.9080716
0.06105,0.2,-0.01689455,0.2168946,9.293435,0.352427,-0.06515174,1
0.0611,0.2,-0.01643129,0.2164313,9.292386,0.3468317,-0.06576465,1
0.06115,0.2,-0.01596828,0.2159683,9.292386,0.3413056,0.1178417,0.9999999
0.0612,0.2,-0.01550527,0.2155053,9.290354,0.3358282,0.1268185,1
0.06125,0.2,-0.01504223,0.2150422,9.290354,0.330382,0.129493,1
0.0613,0.2,-0.01457915,0.2145792,9.287804,0.3249533,0.1315537,1
0.06135,0.2,-0.01411603,0.214116,9.287804,0.3195317,0.132425,1
0.0614,0.2,-0.01365287,0.2136529,9.28513,0.3141084,0.1324279,1
0.06145,0.2,-0.01318967,0.2131897,9.28513,0.308676,0.1320692,1
0.0615,0.2,-0.01272643,0.2127264,9.282576,0.3032305,0.131712,0.9999999
0.06155,0.2,-0.01226315,0.2122632,9.282576,0.2977677,0.1314724,1
0.0616,0.2,-0.01179983,0.2117998,9.280282,0.2922853,0.1313143,1
0.06165,0.2,-0.01133647,0.2113365,9.280282,0.286781,0.1311747,1
