sample,theta_true_rad,theta_encoder_rad,theta_sensorless_rad
151,1.42349734641278,1.79811084881802,1.42474536656863
152,1.43292448115723,1.8079559797452,1.43205018074384
153,1.44235161590169,1.81480456132086,1.44221267448486
154,1.45177875064615,1.82564048611274,1.45326054234769
155,1.4612058853906,1.83262945203395,1.46176618378938
156,1.47063302013506,1.84290283339538,1.47138015036852
157,1.48006015487951,1.85168227141644,1.481625415337
158,1.48948728962397,1.86069049880907,1.48745194654784
159,1.49891442436842,1.87057531637436,1.49658737172602
160,1.50834155911288,1.87972661649674,1.5081141047914
161,1.51776869385733,1.88945925052376,1.51724217073747
162,1.52719582860179,1.89809195354022,1.52587586191924
163,1.53662296334624,1.90646154030357,1.53822853242141
164,1.5460500980907,1.91720919039314,1.54612200513763
165,1.55547723283516,1.92519325156207,1.55793902649776
166,1.56490436757961,1.93457660468288,1.56387129288956
167,1.57433150232407,1.94199674452712,1.57159713757216
168,1.58375863706852,1.95365885809564,1.58335775662579
169,1.59318577181298,1.96253050980752,1.5925671382109
170,1.60261290655743,1.97078184978832,1.60002998054169
171,1.61204004130189,1.98027717597407,1.61296281078873
172,1.62146717604634,1.98963886067817,1.62164649298375
173,1.6308943107908,2.00028863063922,1.63181931831655
174,1.64032144553526,2.00823978743869,1.64215526547968
175,1.64974858027971,2.01536826022667,1.6483805104496
176,1.65917571502417,2.02969410073941,1.65931749166253
177,1.66860284976862,2.03704414499767,1.66585919612093
178,1.67802998451308,2.04702206225923,1.67690303258466
179,1.68745711925753,2.05719165526017,1.68732369058472
180,1.69688425400199,2.06358701170213,1.69279325753395
181,1.70631138874644,2.07447447228477,1.70453323638138
182,1.7157385234909,2.08318021362225,1.71555412967214
183,1.72516565823535,2.09428642872972,1.72283203613242
184,1.73459279297981,2.10171413606935,1.7345274315557
185,1.74401992772427,2.1088675412321,1.74489690914978
186,1.75344706246872,2.12088052054284,1.75441007292603
187,1.76287419721318,2.12861826142911,1.76403606407664
188,1.77230133195763,2.13774245993776,1.76965076031117
189,1.78172846670209,2.14697748384333,1.78135863931458
190,1.79115560144654,2.15461464937271,1.791040788236
191,1.800582736191,2.16671455849988,1.79963592330189
192,1.81000987093545,2.171622396818,1.81316013060369
193,1.81943700567991,2.18116808114162,1.819403662991
194,1.82886414042437,2.19273812235269,1.82837777328125
195,1.83829127516882,2.20394261230173,1.83831602437898
196,1.84771840991328,2.21143045591082,1.84476143514665
197,1.85714554465773,2.22095436619605,1.85510208399027
198,1.86657267940219,2.23010404220696,1.86526206188839
199,1.87599981414664,2.23941654483177,1.87785100958372
200,1.8854269488911,2.25029820435066,1.88775331039048
201,1.89485408363555,2.25723112070207,1.89675401023107
202,1.90428121838001,2.26642689269694,1.90629768881324
203,1.91370835312447,2.27657667317841,1.91389464252141
204,1.92313548786892,2.28347699721365,1.92189351736206
205,1.93256262261338,2.29570060362178,1.93223732698902
206,1.94198975735783,2.30404031451498,1.94349493560853
207,1.95141689210229,2.31239117556347,1.94798856299731
208,1.96084402684674,2.32252215477989,1.9619433081742
209,1.9702711615912,2.32989531764964,1.97021680906444
210,1.97969829633565,2.34011174665714,1.98078663901202
211,1.98912543108011,2.34790470027038,1.99030518785696
212,1.99855256582456,2.35591460039739,1.99805431070545
213,2.00797970056902,2.36492145964742,2.00803947068174
214,2.01740683531348,2.3748808855318,2.0172982479324
215,2.02683397005793,2.38658227576436,2.02622768104155
216,2.03626110480239,2.39362786620666,2.03599270725733
217,2.04568823954684,2.40551471649025,2.04690918520952
218,2.0551153742913,2.4140560242265,2.05459786332631
219,2.06454250903575,2.4265871295728,2.0635288137249
220,2.07396964378021,2.43558676843388,2.07209584476823
221,2.08339677852466,2.44138130861169,2.08440643318427
222,2.09282391326912,2.4501255540559,2.08964074856041
223,2.10225104801358,2.46011800446731,2.10171125916529
224,2.11167818275803,2.4698925494988,2.11138074624137
225,2.12110531750249,2.4789764122186,2.12126409488344
226,2.13053245224694,2.48879651247586,2.13309148295277
227,2.1399595869914,2.49583922820646,2.13865789592393
228,2.14938672173585,2.5087298253879,2.14924232178526
229,2.15881385648031,2.518282939082,2.15768426989976
230,2.16824099122476,2.52413951715671,2.16939496720816
231,2.17766812596922,2.53596469334025,2.17935957740402
232,2.18709526071367,2.54374290854297,2.19036335156711
233,2.19652239545813,2.55230679851486,2.19627703589402
234,2.20594953020259,2.56233082736788,2.20493519985477
235,2.21537666494704,2.57202690091957,2.21745799391613
236,2.2248037996915,2.58068876850993,2.22303341158949
237,2.23423093443595,2.59258134086621,2.23355088751068
238,2.24365806918041,2.60018504478946,2.24442992035244
239,2.25308520392486,2.60705580683811,2.25189180410086
240,2.26251233866932,2.61781323873478,2.25971627353987
241,2.27193947341377,2.62419858041408,2.27294271112453
242,2.28136660815823,2.6380855342498,2.28040033890284
243,2.29079374290268,2.64530366814546,2.28963083024719
244,2.30022087764714,2.65348452880644,2.29985884014236
245,2.3096480123916,2.66713985978189,2.30981505198484
246,2.31907514713605,2.67381238847892,2.3185936438567
247,2.32850228188051,2.684975844918,2.32945896887478
248,2.33792941662496,2.69326714441686,2.33635749946898
249,2.34735655136942,2.69914213411132,2.34904295250179
250,2.35678368611387,2.71153427501532,2.35893620572227
251,2.36621082085833,2.71971511142042,2.36919848160855
252,2.37563795560278,2.72764021077149,2.37498213544419
253,2.38506509034724,2.74018408270909,2.38547169393234
254,2.3944922250917,2.74710758129457,2.39487416325349
255,2.40391935983615,2.75711457036778,2.40294604745822
256,2.41334649458061,2.76729305168799,2.41600482721754
257,2.42277362932506,2.7762914767143,2.42508361443536
258,2.43220076406952,2.78308904727944,2.4343390022152
259,2.44162789881397,2.79569454043528,2.44274763117286
260,2.45105503355843,2.80654149531128,2.45305272361665
261,2.46048216830288,2.811344986811,2.45736163299468
262,2.46990930304734,2.82240425721289,2.469641211995
263,2.47933643779179,2.83367247665207,2.47895156528421
264,2.48876357253625,2.84031438804091,2.49075566838487
265,2.49819070728071,2.85026868942244,2.49930721767039
266,2.50761784202516,2.86035601600452,2.50838031942449
267,2.51704497676962,2.86639623896008,2.51679464805311
268,2.52647211151407,2.87870781763704,2.52651935755197
269,2.53589924625853,2.88788027856313,2.53562248580557
270,2.54532638100298,2.89687392277139,2.54712837665777
271,2.55475351574744,2.90749903997976,2.55280327107972
272,2.56418065049189,2.91596483256521,2.56383458462972
273,2.57360778523635,2.92590037663969,2.57282310560311
274,2.58303491998081,2.93406320427365,2.58268175532331
275,2.59246205472526,2.94180840112965,2.59259893461016
276,2.60188918946972,2.95344041758507,2.60307645071587
277,2.61131632421417,2.96309588855707,2.60905811097319
278,2.62074345895863,2.97186154958479,2.61976702265487
279,2.63017059370308,2.98277706218825,2.63009529046789
280,2.63959772844754,2.99041281235795,2.63658820193714
281,2.64902486319199,3.00047143163653,2.65173472554019
282,2.65845199793645,3.01379428000742,2.65784218006311
283,2.6678791326809,3.02216001260233,2.6682685982013
284,2.67730626742536,3.02727075626876,2.67615581294341
285,2.68673340216982,3.03644350951014,2.6880639565438
286,2.69616053691427,3.04534111155728,2.69490794501584
287,2.70558767165873,3.05529365814112,2.70509093428592
288,2.71501480640318,3.06497799061328,2.71397917143898
289,2.72444194114764,3.07766887452772,2.72454390873623
290,2.73386907589209,3.08504136392461,2.73278099581582
291,2.74329621063655,3.09211957432383,2.74599195023924
292,2.752723345381,3.10509862843597,2.75238886037299
293,2.76215048012546,3.11515221615235,2.76255781722175
294,2.77157761486991,3.12442634429178,2.77032461482769
295,2.78100474961437,3.13177748749881,2.78067027765728
296,2.79043188435883,3.14000790612051,2.78952049429091
297,2.79985901910328,-3.13196692565252,2.79930365153092
298,2.80928615384774,-3.1212151708292,2.80888001783622
299,2.81871328859219,-3.11606048862155,2.81831412274344
300,2.82814042333665,-3.10555050778392,2.82870085188746
301,2.8375675580811,-3.09407752180423,2.8398561709312
302,2.84699469282556,-3.08362094986628,2.84271212371943
303,2.85642182757002,-3.07588179482859,2.85903293129487
304,2.86584896231447,-3.06847020066104,2.86827973297353
305,2.87527609705893,-3.05790734425943,2.87496526190142
306,2.88470323180338,-3.04775035180792,2.88427903093859
307,2.89413036654784,-3.04078715670655,2.8944801103644
308,2.90355750129229,-3.03117832116027,2.90159306226268
309,2.91298463603675,-3.01920168197544,2.91297581804779
310,2.9224117707812,-3.0122337492045,2.92324441835147
311,2.93183890552566,-3.00019960747791,2.93381965938818
312,2.94126604027011,-2.99331530786934,2.93982314107218
313,2.95069317501457,-2.98360627151264,2.94753724327076
314,2.96012030975903,-2.971792671301,2.95999121759667
315,2.96954744450348,-2.9662366712856,2.9687821499517
316,2.97897457924794,-2.95353326198483,2.98249605883088
317,2.98840171399239,-2.9443913044186,2.9871483467756
318,2.99782884873685,-2.93525811000862,2.99641168055533
319,3.0072559834813,-2.92541152792647,3.00668038379273
320,3.01668311822576,-2.91529422623449,3.02007533312221
321,3.02611025297021,-2.90766317759911,3.02364087123045
322,3.03553738771467,-2.8991377948522,3.03644240029222
323,3.04496452245912,-2.88963190321916,3.04212216144403
324,3.05439165720358,-2.87730274533287,3.05753726843248
325,3.06381879194804,-2.86823863766914,3.06390850729421
326,3.07324592669249,-2.85956287252677,3.07235590766528
327,3.08267306143695,-2.84991239449723,3.08095288254009
328,3.0921001961814,-2.84089826382925,3.09334830025951
329,3.10152733092586,-2.82968480870708,3.10171263316581
330,3.11095446567031,-2.82127934162836,3.1100000016843
331,3.12038160041477,-2.81294656347192,3.12248982033411
332,3.12980873515922,-2.8051535193456,3.12985095195562
333,3.13923586990368,-2.79522733967051,3.13702608029256
334,-3.13452230253145,-2.78646229240998,-3.13417779970926
335,-3.125095167787,-2.77358545971929,-3.12381830895215
336,-3.11566803304254,-2.76571634986403,-3.11590874002299
337,-3.10624089829809,-2.75596856015528,-3.10544228971946
338,-3.09681376355363,-2.74877498168872,-3.09860443509152
339,-3.08738662880917,-2.73544051060949,-3.08989199179689
340,-3.07795949406472,-2.72929486391555,-3.07699698246111
341,-3.06853235932026,-2.71788227762434,-3.07109611481723
342,-3.05910522457581,-2.7094263470967,-3.05863497921289
343,-3.04967808983135,-2.70249380776848,-3.04815086163672
344,-3.0402509550869,-2.69055684183632,-3.04144828364198
345,-3.03082382034244,-2.67895564703769,-3.02869306673463
346,-3.02139668559799,-2.67125470974228,-3.0190124324082
347,-3.01196955085353,-2.66271763839357,-3.01248622619916
348,-3.00254241610907,-2.65243292093571,-3.00455849450577
349,-2.99311528136462,-2.64351588247868,-2.99476934531173
350,-2.98368814662016,-2.63361817369901,-2.98538109597298
351,-2.97426101187571,-2.62020315421716,-2.97311233839253
352,-2.96483387713125,-2.61653035394356,-2.9651567575098
353,-2.9554067423868,-2.60486192282462,-2.95427954784924
354,-2.94597960764234,-2.59507636978735,-2.94658199862364
355,-2.93655247289789,-2.5888494589817,-2.9380223975966
356,-2.92712533815343,-2.57514643980802,-2.92816441267561
357,-2.91769820340897,-2.56911229126071,-2.91830465814615
358,-2.90827106866452,-2.5581691853387,-2.91126663764928
359,-2.89884393392006,-2.54686723688947,-2.89667389118278
360,-2.88941679917561,-2.53875758780085,-2.8886984708995
361,-2.87998966443115,-2.53096549852923,-2.88040017605606
362,-2.8705625296867,-2.52014832251385,-2.87110605918719
363,-2.86113539494224,-2.50924245482089,-2.86340660652655
364,-2.85170826019779,-2.50387344368547,-2.84959055383257
365,-2.84228112545333,-2.49011013457462,-2.84334101441051
366,-2.83285399070888,-2.48435875528172,-2.82943863808392
367,-2.82342685596442,-2.47708182401208,-2.82437427464476
368,-2.81399972121996,-2.46413063219774,-2.81644327548962
369,-2.80457258647551,-2.4540660109183,-2.80451326633145
370,-2.79514545173105,-2.4450663719909,-2.79598118191619
371,-2.7857183169866,-2.4356447668418,-2.78613130910648
372,-2.77629118224214,-2.42679439471602,-2.77823825194098
373,-2.76686404749769,-2.42042338758101,-2.76605016045003
374,-2.75743691275323,-2.40541722728017,-2.75965485867262
375,-2.74800977800878,-2.3970145942119,-2.74878341441266
376,-2.73858264326432,-2.3884577703809,-2.73862592954377
377,-2.72915550851986,-2.38019234537905,-2.73047380594734
378,-2.71972837377541,-2.37363643449377,-2.72013426699273
379,-2.71030123903095,-2.36117383833504,-2.70842781435808
380,-2.7008741042865,-2.35315991982347,-2.70201582374893
381,-2.69144696954204,-2.3429665273026,-2.69216417013675
382,-2.68201983479759,-2.33238693171477,-2.68198103152779
383,-2.67259270005313,-2.3230045192221,-2.67035349009711
384,-2.66316556530868,-2.31324392846876,-2.66263130389081
385,-2.65373843056422,-2.30507990371199,-2.65324795953509
386,-2.64431129581977,-2.29440910752154,-2.63979869488601
387,-2.63488416107531,-2.28764593895098,-2.63605616899593
388,-2.62545702633085,-2.27793680785685,-2.62518539506751
389,-2.6160298915864,-2.26571958741148,-2.61536469853571
390,-2.60660275684194,-2.25809275559203,-2.60808965204204
391,-2.59717562209749,-2.2462925570636,-2.59662024954429
392,-2.58774848735303,-2.2398611534084,-2.589582051618
393,-2.57832135260858,-2.2291303955164,-2.57981374284518
394,-2.56889421786412,-2.22030902202093,-2.56756455450599
395,-2.55946708311967,-2.21398574560707,-2.56080715545814
396,-2.55003994837521,-2.20409156734522,-2.54866414079502
397,-2.54061281363076,-2.19325148217855,-2.54109292101108
398,-2.5311856788863,-2.18462003453813,-2.53160528877545
399,-2.52175854414184,-2.17514573053116,-2.52270545583212
400,-2.51233140939739,-2.16605553003677,-2.5125169306335
401,-2.50290427465293,-2.15439540573037,-2.50154888787725
402,-2.49347713990848,-2.14604816751201,-2.49255358934669
403,-2.48405000516402,-2.13526609103804,-2.48426498574758
404,-2.47462287041957,-2.12733041540446,-2.47693175925202
405,-2.46519573567511,-2.1212121843567,-2.46578900202501
406,-2.45576860093066,-2.10789132814145,-2.45831851852043
407,-2.4463414661862,-2.09899880174762,-2.44264523464732
408,-2.43691433144174,-2.09033266523814,-2.43672665175827
409,-2.42748719669729,-2.08126984238937,-2.42834881448603
410,-2.41806006195283,-2.07281089845231,-2.41712423049701
411,-2.40863292720838,-2.06382522604724,-2.41026471902086
412,-2.39920579246392,-2.05231724618453,-2.39799440115521
413,-2.38977865771947,-2.04440292586816,-2.39223778791641
414,-2.38035152297501,-2.03741893896702,-2.38105838205775
415,-2.37092438823056,-2.03011163067197,-2.36959702643601
416,-2.3614972534861,-2.01639101231895,-2.35952144663497
417,-2.35207011874165,-2.00976480920698,-2.3517100318297
418,-2.34264298399719,-1.99710633772605,-2.34281680306518
419,-2.33321584925273,-1.98912617348588,-2.33181947067345
420,-2.32378871450828,-1.97582457708381,-2.3235585262255
421,-2.31436157976382,-1.96979703375523,-2.31385704504896
422,-2.30493444501937,-1.9624167051761,-2.30302655085325
423,-2.29550731027491,-1.94976453401964,-2.29582908396258
424,-2.28608017553046,-1.93988296255693,-2.28699704737482
425,-2.276653040786,-1.93190853150368,-2.27730469004715
426,-2.26722590604155,-1.92244332373978,-2.26797136277744
427,-2.25779877129709,-1.91370485826806,-2.25664920114008
428,-2.24837163655264,-1.90210821664004,-2.24713322491629
429,-2.23894450180818,-1.89826987998821,-2.24025228697221
430,-2.22951736706372,-1.8811235846727,-2.23086650890382
431,-2.22009023231927,-1.87735635476347,-2.21988905563801
432,-2.21066309757481,-1.86736902643284,-2.21030104577937
433,-2.20123596283036,-1.85740267180671,-2.2011643930701
434,-2.1918088280859,-1.85010934412282,-2.19249114063121
435,-2.18238169334145,-1.84120265285001,-2.1833120507764
436,-2.17295455859699,-1.83056152894356,-2.17157502719807
437,-2.16352742385254,-1.82186285508331,-2.16344090937996
438,-2.15410028910808,-1.81264665265933,-2.15419558093574
439,-2.14467315436362,-1.80462241553143,-2.14505747875093
440,-2.13524601961917,-1.79562037398545,-2.13610320672199
441,-2.12581888487471,-1.78534251277315,-2.1244771591614
442,-2.11639175013026,-1.77539066077411,-2.11804208835151
443,-2.1069646153858,-1.76654733470653,-2.10669120017393
444,-2.09753748064135,-1.7567755691483,-2.09604269573071
445,-2.08811034589689,-1.74498895219912,-2.08902985167093
446,-2.07868321115244,-1.73724300158852,-2.07835541077096
447,-2.06925607640798,-1.72722412977764,-2.07019427150541
448,-2.05982894166353,-1.71673399161017,-2.06133072825898
449,-2.05040180691907,-1.70963655702855,-2.04953103230184
450,-2.04097467217461,-1.69985655113783,-2.04128004829008
451,-2.03154753743016,-1.69038450578922,-2.03462623083785
452,-2.0221204026857,-1.68158579315137,-2.02150268395944
453,-2.01269326794125,-1.6722032594952,-2.00981786635882
454,-2.00326613319679,-1.6626674100699,-2.00270845211316
455,-1.99383899845234,-1.65549640822544,-1.99519094671021
456,-1.98441186370788,-1.64651012666047,-1.98277572567335
457,-1.97498472896343,-1.6372117569402,-1.97479834900106
458,-1.96555759421897,-1.62599425190137,-1.9656394927947
459,-1.95613045947451,-1.61989446277162,-1.95409909420198
460,-1.94670332473006,-1.60586911572865,-1.94738197524052
461,-1.9372761899856,-1.59793298380733,-1.93674943549733
462,-1.92784905524115,-1.59029343589613,-1.92895100245072
463,-1.91842192049669,-1.57987201295186,-1.91650923828056
464,-1.90899478575224,-1.56976881919416,-1.91067396610505
465,-1.89956765100778,-1.56045171860153,-1.89860240112073
466,-1.89014051626333,-1.55316094961915,-1.89203314528815
467,-1.88071338151887,-1.54064570197825,-1.88284737357105
468,-1.87128624677442,-1.53524459903298,-1.87181081895267
469,-1.86185911202996,-1.52490822418246,-1.86317223569748
470,-1.8524319772855,-1.51616794890047,-1.85241911226547
471,-1.84300484254105,-1.50515585362485,-1.84238973891236
472,-1.83357770779659,-1.49742243030921,-1.83139398986073
473,-1.82415057305214,-1.49154450429585,-1.82446498585505
474,-1.81472343830768,-1.48007773065293,-1.81327162279751
475,-1.80529630356323,-1.47315184846328,-1.80554033028232
476,-1.79586916881877,-1.4589518036605,-1.79804474363106
477,-1.78644203407432,-1.451085022775,-1.78894292215941
478,-1.77701489932986,-1.44041831624585,-1.77702073818956
479,-1.7675877645854,-1.43317684915456,-1.76811951309715
480,-1.75816062984095,-1.42479801052176,-1.75739945408554
481,-1.74873349509649,-1.41311004564879,-1.74874993891526
482,-1.73930636035204,-1.40787489669706,-1.73953582926215
483,-1.72987922560758,-1.39812444067574,-1.73098510831622
484,-1.72045209086313,-1.38907443010724,-1.72228633923564
485,-1.71102495611867,-1.37841885813573,-1.71053905906258
486,-1.70159782137422,-1.3704223328458,-1.7038832038246
487,-1.69217068662976,-1.36175205806373,-1.69072020315601
488,-1.68274355188531,-1.35005725607221,-1.68123534607986
489,-1.67331641714085,-1.34253997020125,-1.67443178017401
490,-1.66388928239639,-1.33304197902336,-1.66330330279012
491,-1.65446214765194,-1.32553386536164,-1.65420640211612
492,-1.64503501290748,-1.31577006536601,-1.6459244765684
493,-1.63560787816303,-1.30403631836494,-1.635055931347
494,-1.62618074341857,-1.29713802521446,-1.62594925528285
495,-1.61675360867412,-1.28386240030599,-1.61718710318175
496,-1.60732647392966,-1.27505999969808,-1.60800369753666
497,-1.59789933918521,-1.26967135050723,-1.59676095884712
498,-1.58847220444075,-1.26122966842199,-1.58811680074521
499,-1.5790450696963,-1.24684163308469,-1.58076047713977
500,-1.56961793495184,-1.2396201717518,-1.57272537291229
501,-1.56019080020738,-1.23114696475967,-1.55978363723993
502,-1.55076366546293,-1.22027016953653,-1.55070831564319
503,-1.54133653071847,-1.21070331624111,-1.54234362641366
504,-1.53190939597402,-1.20295084177532,-1.53313984160374
505,-1.52248226122956,-1.19320696995709,-1.52205996245811
506,-1.51305512648511,-1.18604200484147,-1.51246410282243
507,-1.50362799174065,-1.17595257668792,-1.50270668732012
508,-1.4942008569962,-1.16518860223039,-1.49408018001799
509,-1.48477372225174,-1.15720645258181,-1.48355861158409
510,-1.47534658750728,-1.1454935704622,-1.47443605648141
511,-1.46591945276283,-1.13826205684738,-1.46363016909583
512,-1.45649231801837,-1.13097881637431,-1.45774040529897
